review_text,rating,review_date,text_clean
sip bagus dan tingkatkan lagi,5,2025-11-16 20:06:29,sip bagus tingkat
semoga bisa menghasilkan cuang affiliate,5,2025-11-16 20:03:44,moga hasil cuang affiliate
lama bener,1,2025-11-16 20:02:30,lama benar
ga asik,1,2025-11-16 20:02:29,tidak asik
Tempat belanja online. Menurut saya. Baik,5,2025-11-16 20:02:10,tempat belanja online baik
"udh cocok pake apk ini, pernah hp hilang, krna malas ngurus no lama, ganti hp+nomor, ternyata email TDK bisa dipake lagi, semoga dibaca sm admin shopee, kan no yg lama SDH setahun lebih TDK aktif",5,2025-11-16 20:02:03,udh cocok pake apk pernah hp hilang krna malas ngurus no lama ganti hpnomor nyata email tdk dipake moga baca sm admin shopee kan no lama tahun lebih tdk aktif
goodd,5,2025-11-16 20:01:15,goodd
"GK bisa qr/gopay 😔 harap bisa ya kedepannya tolonggg, Menggangu banget ini buat gen z",5,2025-11-16 20:01:04,tidak qrgopay kecewa harap depan menggangu banget buat gen z
"dengan ada shopee semua bisa teratasi dengan mudah, terimakasih shopee....",5,2025-11-16 20:01:01,shopee semua atas mudah terimakasih shopee
shoope mantap,5,2025-11-16 20:00:21,shoope bagus
mantap,5,2025-11-16 19:59:41,bagus
"tolong lah shopee, bosan aku nungguin pesanan yang sudah melewati batas etimasinya, tolong lah🙏🙏🙏🙏 isssshhh geramnya akuuu😡🤬 🔥🔥",1,2025-11-16 19:59:35,lah shopee bosan aku nungguin pesan lewat batas etimasinya lah terima kasih terima kasih terima kasih terima kasih ish geram aku marah
bagus bisa memudahkan belanja apa saja,5,2025-11-16 19:59:06,bagus mudah belanja apa
"bagus tapi untuk bulan"" ini agak lumayan",3,2025-11-16 19:58:19,bagus tapi bulan lumayan
tingkatkan kenyamanan dengan barang yang sllu sesuai pesanan agar konsumen sllu prcya dan puas belanja,5,2025-11-16 19:56:46,tingkat nyaman barang sllu sesuai pesan konsumen sllu prcya puas belanja
aplikasi ini sangat cocok untuk kita belanja online,5,2025-11-16 19:56:46,aplikasi sangat cocok belanja online
"Sangat merugikan seller,barangnya sudah diterima pembeli,tapi saldo saya yang ke potong,,Sudah barang hilang,saldo kepotong juga,,kacau",1,2025-11-16 19:55:58,sangat rugi sellerbarangnya terima pembelitapi saldo potongsudah barang hilangsaldo potong jugakacau
"sekarang untuk pengirman suka nyeleneh salah jalur , untuk estimaisi pengiriman juga lama, bikin gak nyaman untuk menggunakan shopee lagi",1,2025-11-16 19:54:23,sekarang pengirman suka nyeleneh salah jalur estimaisi kirim lama bikin tidak nyaman guna shopee
senang,5,2025-11-16 19:53:46,senang
shopee sangat memuaskan,5,2025-11-16 19:53:23,shopee sangat muas
kenapa tidak bisa cod,1,2025-11-16 19:52:54,tidak cod
suka,5,2025-11-16 19:52:33,suka
aplikasi ini bagus banget saya suka dari awal saya beri Reting 5 tapi iklan nya jangan terlalu banyak,5,2025-11-16 19:52:11,aplikasi bagus banget suka awal beri reting tapi iklan nya jangan terlalu banyak
ok,5,2025-11-16 19:51:55,oke
Shopee memudah kan ber belanja aplikasinya bagus mantap pokoknya,5,2025-11-16 19:51:13,shopee mudah kan ber belanja aplikasi bagus bagus pokok
ttp konsisten memberikan barang yang sesuai,5,2025-11-16 19:50:43,ttp konsisten beri barang sesuai
belanja di shopee menyenangkan,5,2025-11-16 19:50:17,belanja shopee senang
sangat membantu,5,2025-11-16 19:48:42,sangat bantu
sangat membantu adanya aplikasi shopie,5,2025-11-16 19:47:37,sangat bantu ada aplikasi shopie
sangat mudah digunakan dan sangat bagus dalam pelayanan,5,2025-11-16 19:47:14,sangat mudah guna sangat bagus layan
akurat,5,2025-11-16 19:46:26,akurat
Biarpun aplikasinya makin berat..tp pelayanan tetap terbaik.. keluhan pelanggan langsung ditangani tim Shopee. .. terimakasih Shopee dan team..,5,2025-11-16 19:45:15,biarpun aplikasi makin berattp layan tetap baik keluh langgan langsung tangan tim shopee terimakasih shopee team
sangat puas,5,2025-11-16 19:44:26,sangat puas
oke,5,2025-11-16 19:40:21,oke
Tapi di tambah fitur cicilan perhari agar mudah MELUNAsi Paylater codnya dong dan fitur agar semua kurir tersedia Dan voucher gratis ongkirnya di perbanyak untuk yang sering belanja,5,2025-11-16 19:40:14,tapi tambah fitur cicil hari mudah lunas paylater codnya dong fitur semua kurir sedia voucher gratis ongkirnya banyak sering belanja
saya ga merasa pinjam sp apa itu tapi kenapa ada yg tagih ke saya bahkan saya ga pernah pakai aplikasi shoppe,1,2025-11-16 19:39:46,tidak rasa pinjam sp apa tapi tagih bahkan tidak pernah pakai aplikasi shoppe
good,4,2025-11-16 19:38:42,bagus
Barangnya selalu diterima dalam keadaan baik,5,2025-11-16 19:38:34,barang selalu terima ada baik
"shopee,,terbaik👍👍👍👍👍",5,2025-11-16 19:38:14,shopeeterbaik bagus bagus bagus bagus bagus
lelet,1,2025-11-16 19:37:57,lambat
memuas kan,5,2025-11-16 19:37:24,muas kan
Good,5,2025-11-16 19:36:24,bagus
"pengirimannya lambat, hampir sebulan dari Tangerang ke Sulawesi saja pesananku belum nyebrang2. tidak dua kali aku pesan di shopee klw seperti itu terus jasa pengirimannya.",1,2025-11-16 19:36:09,kirim lambat hampir bulan tangerang sulawesi pesan belum nyebrang tidak kali aku pesan shopee klw terus jasa kirim
ok,5,2025-11-16 19:34:51,oke
good,5,2025-11-16 19:34:37,bagus
banyak voucher dan pengiriman cepat,5,2025-11-16 19:34:25,banyak voucher kirim cepat
sangat membantu dalam proses belanja,5,2025-11-16 19:34:05,sangat bantu proses belanja
mantap,5,2025-11-16 19:33:55,bagus
"saya tinggal di kota Tarakan, kaltara, pengiriman suka penyok"", mohon perhatian ✌️",1,2025-11-16 19:32:39,tinggal kota tara kaltara kirim suka penyok mohon perhati
jd mudah belanja n bnyk diskon nya,5,2025-11-16 19:32:35,jd mudah belanja bnyk diskon nya
"Belanja lebih mudah,,,sangat membantu sekali",5,2025-11-16 19:31:45,belanja lebih mudahsangat bantu sekali
baguss,5,2025-11-16 19:30:19,baguss
sangat bagus,5,2025-11-16 19:30:04,sangat bagus
memuaskn,5,2025-11-16 19:28:16,memuaskn
belanja lebih mudah dan murah,5,2025-11-16 19:28:10,belanja lebih mudah murah
cukup baik,5,2025-11-16 19:28:08,cukup baik
suka ..sllu gratis ongkir .dan bnyak vocher juga,5,2025-11-16 19:27:06,suka sllu gratis ongkir bnyak vocher
pelayanan bagus,5,2025-11-16 19:26:27,layan bagus
mantap,5,2025-11-16 19:25:57,bagus
"Semua baik, sangat mempermudah bagi saya",5,2025-11-16 19:25:00,semua baik sangat mudah
good,5,2025-11-16 19:24:46,bagus
mantap betol apk ini cuy,5,2025-11-16 19:24:29,bagus betol apk cuy
Ok,5,2025-11-16 19:24:10,oke
baik,5,2025-11-16 19:23:28,baik
mntap,4,2025-11-16 19:21:46,mntap
sangat membantu,5,2025-11-16 19:20:20,sangat bantu
aplikasi yg mantap tuk belanja,5,2025-11-16 19:20:03,aplikasi bagus tuk belanja
bagus banget cepat lagi sampe nya,5,2025-11-16 19:19:52,bagus banget cepat sampe nya
Sangat seneng sekali karena banyak promo dan harga terjangkau,5,2025-11-16 19:19:14,sangat senang sekali banyak promo harga jangkau
mantap,5,2025-11-16 19:19:09,bagus
ok,5,2025-11-16 19:18:06,oke
barang yang di shopee sangat berkualitas,4,2025-11-16 19:17:58,barang shopee sangat kualitas
apknya bagus dan membatu,5,2025-11-16 19:16:59,apknya bagus batu
pesanan cepat dan selalu sesuai sangat membantu terimakasih shopee,5,2025-11-16 19:16:53,pesan cepat selalu sesuai sangat bantu terimakasih shopee
ok,5,2025-11-16 19:16:39,oke
sya senang berbelanja di shopee,5,2025-11-16 19:16:01,sya senang belanja shopee
Terima kasih banyak kepada kurir,5,2025-11-16 19:16:01,terima kasih banyak kurir
sangat bagus,5,2025-11-16 19:15:56,sangat bagus
sangat bermanfaat sekali,5,2025-11-16 19:15:08,sangat manfaat sekali
saya sanga suka shopee,5,2025-11-16 19:15:04,sanga suka shopee
keren dan aman,5,2025-11-16 19:14:08,keren aman
Apk banyak leg nya Pengiriman lama Tidak sesuai harapan kalo pesan apapun,1,2025-11-16 19:14:03,apk banyak leg nya kirim lama tidak sesuai harap kalau pesan apa
"Saya sangat suka belanja di shopee karna Respon penjualnya sangat baik bisa cod lagi, harga sangat terjangkau.tambah shopee Expres semakin express.",5,2025-11-16 19:13:20,sangat suka belanja shopee karna respon jual sangat baik cod harga sangat terjangkautambah shopee expres makin express
terimakasih shopee atas layanan dan informasinya,5,2025-11-16 19:12:35,terimakasih shopee atas layan informasi
sangat puas,5,2025-11-16 19:12:18,sangat puas
ini jadi apaan dah udah ga kayak marketplace lagi dan sekali buka udah dikasih pop up macem-macem,2,2025-11-16 19:09:26,jadi apa dah tidak kayak marketplace sekali buka kasih pop up macemmacem
"saya sangat suka belanja di shope walau gak pernah dapat bonus, semoga toko pelanggan bisa kasih bonus setiap saya belanja😅😅😅",5,2025-11-16 19:09:16,sangat suka belanja shope tidak pernah bonus moga toko langgan kasih bonus belanja
pelayanan baik,5,2025-11-16 19:09:06,layan baik
"mantap,",5,2025-11-16 19:08:46,bagus
saya sangat suka dengan aplikasi shopee buat belanja online mau pun kredit sangat bagus pelayanan nya cepat mantap,5,2025-11-16 19:08:05,sangat suka aplikasi shopee buat belanja online mau kredit sangat bagus layan nya cepat bagus
shopee luar biasa saya suka menggunakannya,5,2025-11-16 19:08:02,shopee luar biasa suka guna
najis banget harus daftar npwp,1,2025-11-16 19:07:28,najis banget daftar npwp
mantapsssss,5,2025-11-16 19:07:14,mantaps
keren,5,2025-11-16 19:06:59,keren
"barang nya berkualitas tapi ga mahal mahal, pkok nya mantap lah blnja online di shopee, biar pun saya blm pernah dpt program bulanan sesuai tgl & bulan ( misal tgl 1 bulan 1 ) tapi the best lah 👍",4,2025-11-16 19:06:46,barang nya kualitas tapi tidak mahal mahal pkok nya bagus lah blnja online shopee biar belum pernah dpt program bulan sesuai tgl bulan misal tgl bulan tapi the best lah bagus
sippp,5,2025-11-16 19:06:44,sip
barang nya bagus2 sih sesui pesanan original tidak mengecewakan tapi tolong dong percepat pengiriman nya Karna udh lama saya nunggu gak sampek2 kcewa saya Dari mulai 8 november etimasi Tiba 11 November Sampek sekarang tgl 16 gk nyampek2,2,2025-11-16 19:06:30,barang nya bagus sih sesui pesan original tidak kecewa tapi dong cepat kirim nya karna udh lama nunggu tidak sampek kcewa mulai november etimasi tiba november sampek sekarang tgl tidak nyampek
pelayanan bgus produknya juga bgs,5,2025-11-16 19:04:25,layan bgus produk bgs
saya beri bintang 5 sangat membantu mksih shopy,5,2025-11-16 19:03:33,beri bintang sangat bantu mksih shopy
Memuaskan belanja di sini,5,2025-11-16 19:02:33,muas belanja sini
bagus,5,2025-11-16 19:01:55,bagus
bagus,5,2025-11-16 19:00:47,bagus
mantab,5,2025-11-16 18:57:54,mantab
barang gak dapat dana gak di kembalikan!!!,2,2025-11-16 18:54:46,barang tidak dana tidak kembali
Oke,5,2025-11-16 18:54:25,oke
keren,5,2025-11-16 18:54:22,keren
shopee bagus tapi videonya suka ngeprank,5,2025-11-16 18:53:54,shopee bagus tapi video suka ngeprank
"ekspedisi lemot parah paket dari jawa tengah ke jatim aja butuh waktu seminggu lebih. sayang bgt pdhal aplikasi udh bagus tapi pengiriman lama, beda dlu pakai jasa j&t selalu on time",1,2025-11-16 18:53:33,ekspedisi lambat parah paket jawa tengah jatim aja butuh waktu minggu lebih sayang banget pdhal aplikasi udh bagus tapi kirim lama beda dlu pakai jasa jt selalu on time
jelas dan terpercaya,5,2025-11-16 18:52:52,jelas percaya
god boy,5,2025-11-16 18:52:26,god boy
Shopee tanam dan permainan tidak bisa kenapa ya?,5,2025-11-16 18:52:04,shopee tanam main tidak
aku suka banget sama aplikasi shopee ini udah murah terus gak pernah salah dalam mengirim kurir nya ramah banget sihhh,4,2025-11-16 18:51:39,aku suka banget sama aplikasi shopee murah terus tidak pernah salah kirim kurir nya ramah banget sih
komplit dan banyak variasi nya,5,2025-11-16 18:51:13,komplit banyak variasi nya
baguss,5,2025-11-16 18:50:46,baguss
"belanja online ? di shopee aja,",5,2025-11-16 18:50:44,belanja online shopee aja
selalu membantu kebutuhan keluarga,5,2025-11-16 18:50:26,selalu bantu butuh keluarga
sangat👍,5,2025-11-16 18:48:45,sangat bagus
👍,5,2025-11-16 18:47:40,bagus
bagus aplikasinya,5,2025-11-16 18:47:03,bagus aplikasi
"Shopee sangat bagus,,terimakasih",5,2025-11-16 18:45:11,shopee sangat bagusterimakasih
mantap sesuai dengan gambar dan barang yang di pesan,5,2025-11-16 18:45:10,bagus sesuai gambar barang pesan
mantab,5,2025-11-16 18:44:20,mantab
sangat membantu,5,2025-11-16 18:44:17,sangat bantu
sangat membantu dlm hal apapun,5,2025-11-16 18:43:05,sangat bantu dlm apa
Very good and highly recommended,5,2025-11-16 18:41:48,very bagus and highly recommended
harga ter jangkau,5,2025-11-16 18:41:47,harga ter jangkau
Kurang suka gelg pas di buka,3,2025-11-16 18:40:27,kurang suka gelg pas buka
mulai suk dengan shopee,5,2025-11-16 18:39:59,mulai suk shopee
kenapa sy TDK bisa memesan brang LG sdang kn sy udh banyak belanja melalui shopee,1,2025-11-16 18:39:54,tdk mes brang lg sdang kn udh banyak belanja lalu shopee
suka bangat sama apk satu ini hargan nya sangat bersahabat,5,2025-11-16 18:39:30,suka bangat sama apk satu hargan nya sangat sahabat
sangat puas,5,2025-11-16 18:39:26,sangat puas
"stiap buka apk sllu kaget dg shopee video ,",3,2025-11-16 18:37:18,stiap buka apk sllu kaget dg shopee video
"semua barang yg dicari ada pilihan banyak harga lebih murah tapi kenapa ada toko yg tidak bisa dibatalkan, padahal baru 5 menit diorder",5,2025-11-16 18:36:28,semua barang cari pilih banyak harga lebih murah tapi toko tidak batal padahal baru menit order
menurut kami pribadi shopee adl apk terbaik di era seperti sekarang untuk keperluan jual beli,4,2025-11-16 18:36:20,pribadi shopee adl apk baik era sekarang perlu jual beli
sanggat membantu dan berkualitas mantap,5,2025-11-16 18:35:31,sanggat bantu kualitas bagus
cepat dan murah,5,2025-11-16 18:34:25,cepat murah
Shopie tidak rekomendasi bgt. expedisi SPX nya lemot parah. mendingan pakai tiktok expedisi nya super cepat.,1,2025-11-16 18:34:20,shopie tidak rekomendasi banget expedisi spx nya lambat parah mending pakai tiktok expedisi nya super cepat
cepet respon,5,2025-11-16 18:33:37,cepat respon
Sekarang shopee lebih murah.. dan saya sangat suka sekali belanja di shopee..,5,2025-11-16 18:33:04,sekarang shopee lebih murah sangat suka sekali belanja shopee
bagus,5,2025-11-16 18:32:53,bagus
memang murah tapi jasa SPX TERBUSUK DI INDONESIA,1,2025-11-16 18:32:15,memang murah tapi jasa spx busuk indonesia
jujur saya tidak bisa cod itu masalah nya Disana ya,5,2025-11-16 18:30:25,jujur tidak cod masalah nya sana
bertanggung jawab masyaallah,5,2025-11-16 18:29:26,tanggung jawab masyaallah
bagus,5,2025-11-16 18:28:54,bagus
kurir lelet banget,1,2025-11-16 18:28:49,kurir lambat banget
mantap,5,2025-11-16 18:28:43,bagus
belanja lebih mudah,5,2025-11-16 18:28:21,belanja lebih mudah
"jarang banget kasih penilaian ke suatu aplikasi tapi ini dah Gedeg banget!! kurir kagak jelas, padahal seharian ada orang di rumah infonya ga ada orang dirumah, kalo cari karyawan tolong diliat lagi!! customer co barang nya itu karena butuh cepat malah kurir seenak jidat ngasih keterangan kagak jelas, udah sering kayak gini estimasi diterima tanggal berapa datengnya tanggal berapa!! kalo ga sesuai estimasi sekalian aja ga usah di kasih estimasi barang datengnya kapan kocak!!",1,2025-11-16 18:28:19,jarang banget kasih nilai suatu aplikasi tapi dah gedeg banget kurir kagak jelas padahal hari orang rumah info tidak orang rumah kalau cari karyawan liat customer co barang nya butuh cepat malah kurir enak jidat ngasih terang kagak jelas sering kayak gin estimasi terima tanggal berapa datengnya tanggal berapa kalau tidak sesuai estimasi sekali aja tidak usah kasih estimasi barang datengnya kapan kocak
"jelek banget maruk pengiriman barang"" jadi banyak diretur rugi tenaga ama biaya padahal tinggal ke kota tujuan macet di dc sampe berhari"" akhirnya retur / gagal kirim rugii banget anjirrr",1,2025-11-16 18:28:02,buruk banget maruk kirim barang jadi banyak retur rugi tenaga ama biaya padahal tinggal kota tuju macet dc sampe hari akhir retur gagal kirim rugi banget anjir
"biasanya klo kita tanya perihal ke toko nya, cepet barang cepet banget respon nya",5,2025-11-16 18:27:57,biasa kalau tanya perihal toko nya cepat barang cepat banget respon nya
"apk nya bagus,tapi pihak ekspedisi nya ( SPX ) pontianak hub,,,tidak jelas,,lokasi juga tidak ada / tidak jelas...",2,2025-11-16 18:27:50,apk nya bagustapi pihak ekspedisi nya spx pontianak hubtidak jelaslokasi tidak tidak jelas
aplikasinya bagus,5,2025-11-16 18:27:10,aplikasi bagus
shopee oke,5,2025-11-16 18:27:10,shopee oke
"suka sih ma toko yg fast respon jika disuruh spillkan mereka gercep tunjukin barangnya,tp ada sih sebagian yg ditanya di live mlh asyik main hp,sebel deh g fokus ke customer....buat yg toko amanah i like u all,,,",5,2025-11-16 18:26:43,suka sih ma toko fast respon suruh spillkan gercep tunjukin barangnyatp sih bagi tanya live mlh asyik main hpsebel deh g fokus customerbuat toko amanah i like u all
banyak gratis ongkir👍🏻 walaupun kadang lama sampai😁,5,2025-11-16 18:26:42,banyak gratis ongkir bagus walaupun kadang lama senang
"over all bagus sih tapi kenapa spx sekarang lama banget kirimnya beda ama expedisi lain,,paling sebel kalau dapat spx",4,2025-11-16 18:26:36,over all bagus sih tapi spx sekarang lama banget kirim beda ama expedisi lainpaling sebel kalau spx
amanah deh,5,2025-11-16 18:26:29,amanah deh
sampai cod dibuka,5,2025-11-16 18:25:30,cod buka
sangat baik,5,2025-11-16 18:25:12,sangat baik
"senang Banget blanja di shopee GK perlu repot-repot kluar rumah, harganya pun terjangkau, trimkasih shopee",5,2025-11-16 18:24:57,senang banget blanja shopee tidak perlu repotrepot kluar rumah harga jangkau trimkasih shopee
udah lewat estimasi paket kok ga sampai-sampai shopee udah ga beres,2,2025-11-16 18:24:06,lewat estimasi paket kok tidak sampaisampai shopee tidak beres
"aplikasi belanja paling bestttt, minus kenapa ya min pas mau kasih penilaian pake foto dari galeri ga bisa? padahal udah dihidupin izinnya",5,2025-11-16 18:23:19,aplikasi belanja paling best minus min pas mau kasih nilai pake foto galeri tidak padahal dihidupin izin
"PAKET DARI TANGGAL 8 NOV SAMPE SEKARANG BELOM SAMPE SAMPE, ENTAH HILANG APA GIMANA KETERANGANNYA PAKET SEDANG DIPROSES.",1,2025-11-16 18:23:11,paket tanggal nov sampe sekarang bom sampe sampe entah hilang apa gimana terang paket sedang proses
"oc baik simple jg bs cod murah co2k buan kalngan menengah, jg merakyt ?💯👏👏",5,2025-11-16 18:22:38,oc baik simple cod murah cok buan kalngan tengah merakyt bagus
cocog..,5,2025-11-16 18:22:10,cocog
apa cma saya ak yg ngalamin..wktu pemesanan cod cek dlu..setelah barang dtang...tulisanx cma cod aj..itu gmna 🙂‍↕️,3,2025-11-16 18:21:27,apa cma ak ngalaminwktu mesan cod cek dlusetelah barang dtangtulisanx cma cod ajitu gmna
BAGUSSS,5,2025-11-16 18:21:16,bagus
sanagat membantu apk Shopee,5,2025-11-16 18:18:05,sanagat bantu apk shopee
aplikasi Shopee. adalah solusi terbaik untuk benlanja,5,2025-11-16 18:17:04,aplikasi shopee solusi baik benlanja
selama hampir 4 th lbh pakai shopee sampai detik ini masih jadi opsi terbaek dlm hal belanja online maupun pinjeman online nice..pertahankan,5,2025-11-16 18:16:51,lama hampir th lbh pakai shopee detik jadi opsi terbaek dlm belanja online maupun pinjeman online nicepertahankan
apk yg bagus.dibanding apk lainnya shopee mnurutku lebih unggul,5,2025-11-16 18:16:44,apk bagusdibanding apk lain shopee mnurutku lebih unggul
bagus,5,2025-11-16 18:15:45,bagus
"Shopee luar biasa semoga sukses selalu tp kalo bole saya beri masukan, tolong untuk pengiriman lebih di tingkatkan, karena saya lihat akhir2 ini pengiriman sangat lambat, lebih dari seminggu, bahkan ada yang 10 hari, tolang tingkatkan",5,2025-11-16 18:14:56,shopee luar biasa moga sukses selalu tapi kalau bole beri masuk kirim lebih tingkat lihat akhir kirim sangat lambat lebih minggu bahkan hari tolang tingkat
sangat cepat,5,2025-11-16 18:14:14,sangat cepat
"pelayanan CS sangat buruk, tidak bisa memecahkan permasalahan konsumen",1,2025-11-16 18:12:58,layan cs sangat buruk tidak pecah masalah konsumen
sangat senang belanja di shopee,5,2025-11-16 18:11:57,sangat senang belanja shopee
belanja jadi lebih mudah semoga barang yg dijual barang orijimal 👍👍👍,5,2025-11-16 18:10:20,belanja jadi lebih mudah moga barang jual barang orijimal bagus bagus bagus
sangat mudah digunakan mantap,5,2025-11-16 18:08:32,sangat mudah guna bagus
selalu setia melayani pelanggan shoppe,5,2025-11-16 18:08:22,selalu setia layan langgan shoppe
"sebenarnya aplikasi nya bagus banyak fitur yang menguntungkan pembeli hanya saja ekspedisi spx akhir akhir ini pengiriman gak bener suka telat. staff nya juga pada judes entah karena capek paket overload atau bagaimana. katanya sering ada penumpukan paket juga, saya jadi cemas belanja di sini takut paket saya hilang. tolong diperbaiki lagi.",3,2025-11-16 18:08:10,benar aplikasi nya bagus banyak fitur untung beli ekspedisi spx akhir akhir kirim tidak benar suka telat staff nya judes entah capek paket overload bagaimana kata sering tumpu paket jadi cemas belanja sini takut paket hilang baik
"keren,murah dan gesit...sukses ya shopee indonesia👌👌👌",5,2025-11-16 18:06:19,kerenmurah gesitsukses shopee indonesia oke oke oke
mamtap,5,2025-11-16 18:05:59,mamtap
keren bgt,5,2025-11-16 18:05:42,keren banget
"tolong blacklist expedisi spx, sangat meresahkan, pekerjanya lelet semua, yg beujung pembatalan order oleh sistem karena Lama d tahan di expedisi gak di kirim kirim",3,2025-11-16 18:05:20,blacklist expedisi spx sangat resah kerja lambat semua beujung batal order sistem lama d tahan expedisi tidak kirim kirim
mantap pokonya,5,2025-11-16 18:05:17,bagus poko
senang blanja di shopee,5,2025-11-16 18:03:49,senang blanja shopee
sangat bagus pelayanan nya terimakasih shopee indonesia aku kasih bintang 5,5,2025-11-16 18:03:46,sangat bagus layan nya terimakasih shopee indonesia aku kasih bintang
sangat puas belanja,5,2025-11-16 18:03:26,sangat puas belanja
sgat puas...,5,2025-11-16 18:00:45,sgat puas
sangat puas bngt sya suka,5,2025-11-16 17:59:37,sangat puas bngt sya suka
"apliaksi bagus banget untuk blanja online,,,, maaf sebelumnya tolong bangat kak bantu untuk aktifin spinjam saya udah lama non aktif kak plisss",5,2025-11-16 17:59:00,apliaksi bagus banget blanja online maaf belum bangat kak bantu aktifin spinjam lama non aktif kak
ga jelas!!! di aplikasi pesanan sudah sampai tapi saya sama sekali tidak menerima paket apapun... yang kaya gini biasa nya permainan kurir nya nih,1,2025-11-16 17:57:50,tidak jelas aplikasi pesan tapi sama sekali tidak terima paket apa kaya gin biasa nya main kurir nya nih
sangat membantu sekali ini aplikasi... Terima kasih Shopee 🇮🇩Indonesia,5,2025-11-16 17:57:36,sangat bantu sekali aplikasi terima kasih shopee indonesia
sangat membantu,5,2025-11-16 17:57:35,sangat bantu
sangat irit belanja di shopee barang barang lumayan bagus,5,2025-11-16 17:56:56,sangat irit belanja shopee barang barang lumayan bagus
bagus banget untuk saya dan sangat membantu kebutuhan saya,5,2025-11-16 17:56:33,bagus banget sangat bantu butuh
saya sangat kecewa karena cod saya belum aktif lagi padahal saya sudah bikin laporan untuk mengaktifkan kembali metode pembayaran lewat cod sama shopee pay saya tau tau di potong otomatis untuk langganan VIP tidak ada informasi dulu apakah mau di lanjutkan VIP atau tidak nya tau tau udah di potong shopee pay,2,2025-11-16 17:56:26,sangat kecewa cod belum aktif padahal bikin lapor aktif metode bayar lewat cod sama shopee pay tau tau potong otomatis langgan vip tidak informasi dulu mau lanjut vip tidak nya tau tau potong shopee pay
bisa jual atau beli di shopee,5,2025-11-16 17:56:06,jual beli shopee
"Exquisite service, well done !",5,2025-11-16 17:55:14,exquisite service well done
kurir lambat. dari pagi sampai malam pukul 7 ini belum ada sampai paketku. padahal jarak dari kantor nya ke tempatkau tidak sampai 1 kilo meter. tolong itu kurir kurir nya di edukasi lagi yah supaya tidak sesuka hati mau antar atau tidak barangnya orang,1,2025-11-16 17:54:16,kurir lambat pagi malam pukul belum paket padahal jarak kantor nya tempatkau tidak kilo meter kurir kurir nya edukasi yah tidak suka hati mau antar tidak barang orang
wah aplikasinya gk bohong sih aman semua saya pas pesen barang tapi sampe rusak saya kembalikan bisa dong terimakasih shopee,5,2025-11-16 17:53:26,wah aplikasi tidak bohong sih aman semua pas sen barang tapi sampe rusak kembali dong terimakasih shopee
belanja apapun selalu ingat shoppe,5,2025-11-16 17:52:24,belanja apa selalu ingat shoppe
terbaik shoppeee kuuu,5,2025-11-16 17:52:17,baik shoppe ku
lebih aman belanja di sini,5,2025-11-16 17:52:09,lebih aman belanja sini
war biasa,5,2025-11-16 17:51:51,war biasa
sedih gabisa masuk akun shopee krn no hp dipake orang,1,2025-11-16 17:51:49,sedih gabisa masuk akun shopee no hp dipake orang
"spinjam ga jelas, siapa yg pinjem siapa yg diteror, nyuruh sampein atas nama subaridi, sya ga kenal, berkali2 nlpon diblok gnti lg, dijelasin g kenal dan gatau ttp aja nlpon nyuruh sampein si subaridi as bayar spinjam. klo ga kenal mau gimana. udh seminggu diteror padahal bukan saya yg pinjol ganggu aktivitas krn notif2 telpon yg ga penting, ganggu kerjaan, bhkan waktu istirahat jg keganggu. coba sistem diperbaiki lg, saya g kenal jgn alamat shopee sama2 lampung kah?, jd sy yg diteror, kocak.",1,2025-11-16 17:50:47,spinjam tidak jelas siapa pinjem siapa teror nyuruh sampein atas nama subaridi sya tidak kenal kali nlpon blok gnti lg dijelasin g kenal gatau ttp aja nlpon nyuruh sampein si subaridi as bayar spinjam kalau tidak kenal mau gimana udh minggu teror padahal bukan pinjol ganggu aktivitas notif telpon tidak penting ganggu kerja bhkan waktu istirahat ganggu coba sistem baik lg g kenal jgn alamat shopee sama lampung jd teror kocak
"pengembalian barang mudah, banyak toko yg amanah",5,2025-11-16 17:50:13,kembali barang mudah banyak toko amanah
tidk sesuai epetasi,1,2025-11-16 17:49:45,tidk sesuai epetasi
lumayan membantu untuk membeli yg dibutuhkan 👍,5,2025-11-16 17:49:21,lumayan bantu beli butuh bagus
Mantap,5,2025-11-16 17:47:32,bagus
suka sumber cuan,5,2025-11-16 17:47:08,suka sumber cuan
pokonya is the best 🫰 shopee,5,2025-11-16 17:46:38,poko is the best suka shopee
terima kasih shopee bisa beli barang bagus dengan harga miring,5,2025-11-16 17:46:31,terima kasih shopee beli barang bagus harga miring
terpercaya,5,2025-11-16 17:46:30,percaya
pokonya shopee good,5,2025-11-16 17:45:49,poko shopee bagus
"mantap, banyak promo gratis ongkirnya, penjualnya amanah",5,2025-11-16 17:44:38,bagus banyak promo gratis ongkirnya jual amanah
murah dan selalu gratis ongkir,5,2025-11-16 17:43:58,murah selalu gratis ongkir
sangat membantu,5,2025-11-16 17:43:45,sangat bantu
mantap,5,2025-11-16 17:43:15,bagus
membantu dan memudahkan,5,2025-11-16 17:42:46,bantu mudah
"suka sama shopee, tapi saya mohon, pastikan kirim barang sesuai dengan foto atau video yang di iklankan, karena saya sering terima barang tidak sesuai dengan pesanan saya. terima kasih",5,2025-11-16 17:40:30,suka sama shopee tapi mohon pasti kirim barang sesuai foto video iklan sering terima barang tidak sesuai pesan terima kasih
shopee makin bagus,5,2025-11-16 17:40:19,shopee makin bagus
Bagus,5,2025-11-16 17:39:46,bagus
